MLSNumber|Category|Status|Price|SoldDate|SoldPrice|StNumber|StDir|StName|StType|Unit|City|Locale|ZipCode|Subdivision|County|Area|MLSSubAreaCode|Bdrm|Bath|Style|LandSize|GarType|GarSpaces|Elementary|MiddleSchool|HighSchool|OfficeName|OfficePhone|AgentName|AgentPhone|OfficeCode|DOM|AssessorCode|YearBuilt|NewConstruction|TotalSqFt|FinishedSQFTincBasement|FinishedSQFT|LowerSQFT|MainFloorSQFT|UpperSQFT|BasementSQFT|BasementFoundation|DesignFeatures|Fireplace|Heating|MasterBedroomBath|Type|Acres|LotSize|Zoning|AssocFee|EstAnnualTaxes|TaxYear|LargeText|TotalUnits|HalfBaths|ThreeQuarterBaths|FG_Description|Longitude|Latitude|FullBaths|LastUpdateDate|ListDate|BuyerOfficeMlsId|BuyerAgentFirstName|BuyerAgentLastName|FG_NewFinancing|FG_Ownership|AssocFeeFreq
1063812|1|Active|405000|||4510|W|6th|St||Greeley|Greeley|80634|Westmoor Acres 1st Fg|Weld|10|2|5|2|1 Story/Ranch||Attached|2|Shawsheen|Franklin|Northridge|C3 Real Estate Solutions, LLC|9702255152|Erin Brady|9709788698|JCSRE|33|R1851286|1978|0|1958|1764|979||979||979|No Basement,Full Basement,75%+Finished Basement|Eat-in Kitchen,Pantry,Washer/Dryer Hookups|Gas Fireplace,Living Room Fireplace|Forced Air|Shared Primary Bath,Full Primary Bath||0.2|8800|RES||2215|2025|Location, location, location! This updated ranch-style home is perfectly situated in desirable West Greeley. Featuring 5 bedrooms and 2 bathrooms, with 3 bedrooms on the main level and 2 bedrooms in the finished basement, this home offers plenty of space with a large .20-acre lot and room to bring your toys, including RV or boat parking. The finished basement features a huge recreation and entertainment room, two bedrooms including one comparable in size to a primary bedroom, and newer flooring installed less than 2 years ago, making it ideal for entertaining and multi-generational living. Enjoy the benefits of no HOA and no metro district. Additional highlights include central A/C (2022) and a convenient location close to schools, parks, restaurants, and shopping. Don't miss this opportunity to own a great home in a sought-after area.||0|0||-104.751734|40.425777|2|Aug 11 2026 04:15AM|07/09/2026||||Cash,Conventional,FHA,VA|Private Owner|
1063856|1|Backup|340000|||4261|W|15th|St Ln||Greeley|Greeley|80634|Country Club Estates PUD Tr C|Weld|10|10|3|3|1 Story/Ranch||Attached|2|Scott|Heath|Greeley Central|Fathom Realty Colorado LLC|8884556040|Carrie Sexton|9706851847|FRTCO|33|R2098786|1988|0|2317|2317|1254||1254||1063|Full Basement,75%+Finished Basement|Eat-in Kitchen,Cathedral/Vaulted Ceilings,Skylights|Living Room Fireplace|Forced Air|5 Piece Primary Bath|Patio Home|0.11|4613|Res|215|1552|2025|Welcome to low maintenance living in the well-established community of Country Club Estates. This detached ranch patio home offers plenty of opportunity to make it your own. Designed for both comfort and entertaining, this home features a bright open floorplan with plenty of light. Soaring vaulted ceiling adds a dramatic feel when you walk in. Conveniently located on the main floor is the laundry room and the spacious primary suite which features a walk-in closet, full ensuite bath and access to a private porch with "park-like" views off the back. The second bedroom; which could also function as an office, along with a full bathroom completes the main floor. The finished basement adds excellent versatility with a spacious great room/rec room, third bedroom, 3/4 bathroom and an unfinished area ideal for additional storage, workshop, gym - you name it! This home is ready for your updates, offering a fantastic opportunity to add value. Priced aggressively with needed updating in mind so don't wait. Additional highlights include a finished 2 car garage, low HOA fees, a "park-like" backyard setting opening to a greenbelt area and walking trail that is perfect for evening strolls. This home is ready for a new owner!||0|1||-104.747392|40.413418|2|Jul 31 2026 03:57PM|07/07/2026||||Cash,Conventional,FHA,VA|Private Owner|Monthly
1064210|1|Backup|395000|||419||38th|Ave||Greeley|Greeley|80634|Westmoor 1st Fg|Weld|10|2|4|2|1 Story/Ranch||Attached|1|Shawsheen|Franklin|Northridge|Roots Real Estate|9702252002|Sherri Smith|9702311262|RTSRE|28|R1915686|1972|0|1924|1604|962||962||962|Full Basement,75%+Finished Basement|Separate Dining Room,Walk-in Closet,Washer/Dryer Hookups||Forced Air|3/4 Primary Bath|Contemporary/Modern|0.18|7700|RES||1892|2025|Move right in! Everything you need in this super cute home. Fully renovated, modern kitchen with quartz countertops, stainless steel appliances, soft-close cabinets and even a cool drawer microwave! Separate dining room and patio for entertaining! Beautiful and durable LVP flooring is offset by the fresh interior paint. Quiet and private primary suite in basement, complete with walk-in closet. Excellent location: Cul-de-sac living near schools, parks and shopping. Enjoy the fully fenced, HUGE backyard with a mature shade tree! Whole house fan and central AC. Fantastic family room which is currently a home theater and office combo. Built-in speakers stay (home theater equipment negotiable.) Brand new roof scheduled! Awesome deal for first-time homebuyers or investors!||0|1||-104.741502|40.429002|1|Jul 24 2026 05:09PM|07/15/2026||||Cash,Conventional,FHA,VA|Private Owner|
1064268|1|Backup|392000|||2724||19th|St||Greeley|Greeley|80634|Rolling Hills 3rd Add Rplt|Weld|10|9|5|3|2 Story||Attached|2|Scott|Heath|Greeley Central|C3 Real Estate Solutions, LLC|9702255152|Pres Montoya|9703811973|JCSRE|28||1973|0|2342|2077|1738||619|673|445|75%+Finished Basement|Bay or Bow Window|Gas Fireplace|Forced Air|3/4 Primary Bath||0.32|13845|RES||1640|2025|$12,000 seller concession available! This home has been lovingly owned for 43 years and is situated in an established neighborhood with an exceptional location. The spacious 1/3-acre lot offers endless possibilities for gardening, outdoor entertaining, play space, or future improvements. Inside, you'll find a rare four-level floor plan with vaulted ceilings, an open-concept main living area, 3 bedrooms plus 2 additional non-conforming bedrooms in the basement, providing plenty of flexible living space. The price reflects the opportunity for cosmetic updates while many of the major systems have already been addressed, including a 2018 roof, Andersen main-level windows, Pella upper-level windows, updated furnace and A/C, and low-maintenance vinyl soffits and fascia. Conveniently located near Cottonwood Park and Lake, Woodbriar Park, Sanborn Park, King Soopers, restaurants, a coffee shop, liquor store, and many other nearby amenities.||1|1||-104.725036|40.409401|1|Jul 17 2026 03:06PM|07/15/2026||||Cash,Conventional,FHA,VA|Private Owner|
1064532|1|Active|449900|||4742|W|9th|St Rd||Greeley|Greeley|80634|Westmoor West|Weld|10|2|4|3|Bi-Level||Attached|2|Mcauliffe|Franklin|Northridge|Resident Realty North Metro|3033255461|Troy Garcia|9703711059|0RWST|25|R1964986|1980|0|1820|1820|943|0|943|0|877|Full Basement,90%+ Finished Basement,Daylight Basement|Eat-in Kitchen,Cathedral/Vaulted Ceilings,Open Floor Plan,Washer/Dryer Hookups,Kitchen Island,Split Bedroom Floor Plan|Living Room Fireplace|Forced Air|3/4 Primary Bath|Contemporary/Modern|0.19|8188|R||2219|2025|Wonderful Westmoor West Bi-Level. This one has everything you need. Prime location near parks, schools, shopping, restaurants and close to many Greeley amenities. This home features new exterior and interior paint, new gutters, new backyard sprinkler system with refreshed landscaping including low maintenance front yard landscaping with native grass. Inside you'll find an open layout with vaulted ceilings. Updated kitchen with large island. 4 bedrooms, 3 bathrooms including a remolded primary bathroom. This home offers a flexible layout with space to move, work and play.||0|2||-104.758089|40.422695|1|Aug 07 2026 01:18PM|07/17/2026||||Cash,Conventional,FHA,VA|Private Owner|
1064887|1|Active|415000|||621||39th|Ave||Greeley|Greeley|80634|Westmoor 1st Fg|Weld|10|2|4|3|1 Story/Ranch||Attached|2|Shawsheen|Franklin|Northridge|Paragon Realty Services LLC|3037762028|Doug Sigg|3037762028|LPARA|20|R1921886|1972|0|2540|2500|1270||1270||1270|Full Basement,90%+ Finished Basement,Built-In Radon|Eat-in Kitchen,Separate Dining Room,Pantry|2+ Fireplaces|Forced Air|3/4 Primary Bath|Legal, Conforming|0.24|10471|RES||2270|2025|Beautifully updated ranch home in the highly desirable Westmoor neighborhood! Perfectly situated on a quiet cul-de-sac directly across the street from scenic Westmoor Park, this move-in ready home offers the ideal combination of tasteful updates, generous living space, and an unbeatable location. Step inside to a bright and welcoming main level featuring fresh paint, large windows that fill the home with natural light, and a cozy living room centered around a beautiful fireplace. The remodeled kitchen is the centerpiece of the home, showcasing stunning Carrara quartz countertops, new flooring, a brand-new stainless steel refrigerator and microwave, abundant cabinetry, and a functional layout that's perfect for both everyday living and entertaining. The adjoining dining area opens to the covered patio, creating a seamless transition to outdoor living.The main level also offers three comfortable bedrooms and two full bathrooms, providing convenient one-level living. Downstairs, the fully finished basement nearly doubles your living space with a spacious family room anchored by a second fireplace, a wet bar that's perfect for hosting friends and family, an additional bedroom, and a third bathroom-ideal for guests, multi-generational living, or a private home office. Outside, you'll love the large, private lot featuring mature shade trees, fruit trees, and a fully fenced backyard with plenty of room to relax, play, or entertain. Whether you're enjoying a quiet evening under the covered patio or taking advantage of Westmoor Park just across the street, this home offers an exceptional lifestyle both inside and out. Additional recent improvements include fresh exterior paint, giving this home outstanding curb appeal to match its beautifully refreshed interior. Conveniently located near schools, shopping, dining, and parks, this is a rare opportunity to own a thoughtfully updated home in one of Greeley's most established and desirable neighborhoods.||0|2||-104.743104|40.427319|1|Jul 23 2026 04:24PM|07/22/2026||||Cash,Conventional,FHA,VA|Licensed Owner|
1065061|2|Backup|339900|||4940|W|9th|St Dr||Greeley|Greeley|80634|Westmoor West Otlt B|Weld|10|2|3|2|1 Story/Ranch||Attached|1|Mcauliffe|Franklin|Northridge|Wonderwall Realty|9705186197|Seth Bunting|9705186197|07596|18|R1954986|1981|0|2088|1044|1044||1044||1044|Full Basement,75%+Finished Basement|Separate Dining Room,Open Floor Plan,Pantry,Washer/Dryer Hookups,6-Panel Doors|Gas Fireplace|Forced Air|Shared Primary Bath||0.11|4590|RES||1096|2025|Move-in-ready attached duplex with extensive updates, a paid-off solar panel system, and no HOA. The main level features two bedrooms and one bathroom, while the finished basement offers an additional bedroom, bathroom, spacious recreation room, and unfinished storage area. The interior has been refreshed with new flooring and paint throughout, vinyl windows, new six-panel doors, and updated vanities in both bathrooms. The remodeled kitchen includes new cabinetry, quartz countertops, and stainless-steel appliances, including the refrigerator, range, dishwasher, and microwave. Additional improvements include a newer furnace and central air conditioning, new front-yard landscaping, and a sprinkler system serving both the front and backyard. The paid-off solar panel system provides added energy efficiency without an associated loan or lease payment. Buyer to verify schools, measurements, square footage, bedroom conformity, solar information, and all property details.||0|1|End Unit,1/2 Duplex|-104.762537|40.421761|1|Jul 28 2026 07:39PM|07/23/2026||||Cash,Conventional,FHA|Licensed Owner|
1065169|1|Active|445000|||2719||18th|St Rd||Greeley|Greeley|80634|Rolling Hills 2nd Add|Weld|10|9|3|3|Four-Level||Attached|2|Scott|Heath|Greeley Central|RE/MAX Alliance-FTC South|9702263990|Dustin Khaffaji|9702319298|9RMSA|16|R2235086|1972|0|2526|1926|1854||672|631|672|Full Basement|Eat-in Kitchen,Open Floor Plan,Kitchen Island||Forced Air|Full Primary Bath||0.18|8000|Res||2313|2025|Welcome home to this beautifully updated four-level home in the desirable Rolling Hills neighborhood! Situated on a spacious corner lot. Inside, you'll find a bright and functional floor plan featuring multiple living spaces, TONS of updates, and room for everyone to spread out. The spacious kitchen offers new cabinetry and workspace, while the separate dining area is perfect for gatherings and everyday living. The lower-level family room features a cozy fireplace, creating the perfect space to relax year-round. Upstairs, the primary suite includes a private 3/4 bath, while two additional bedrooms and updated bathrooms provide comfort and flexibility. Outside, enjoy the large backyard, covered patio, mature landscaping, sprinkler system, and storage shed-ideal for entertaining, gardening, or enjoying Colorado's beautiful weather. Conveniently located near shopping, dining, schools, and everyday amenities, this home also offers easy access to Sanborn Park, Bittersweet Park, the Poudre River Trail system, and numerous neighborhood walking and biking paths! Commuters will appreciate quick access to Highway 34 and major routes throughout Northern Colorado. With an attached two-car garage, generous living space, and thoughtful updates throughout, this Rolling Hills property is ready for its next owner to call it home!||0|2||-104.726232|40.410995|1|Aug 10 2026 11:51AM|07/27/2026||||Cash,Conventional,FHA,VA|Corporation|
1065227|1|Pending|360000|||631||37th|Ave||Greeley|Greeley|80634|Edwards Homes 6th Add|Weld|10|2|4|2|1 Story/Ranch||Attached|1|Shawsheen|Heath|Northridge|Jennifer Low Homes|9704147136|Nicole Howard|9702900835|81REP|0|R1908586|1971|0|1924|1924|962||962||962|90%+ Finished Basement|Separate Dining Room,Washer/Dryer Hookups||Forced Air||Contemporary/Modern|0.19|8125|RES||1901|2025|4 Bed/2 Bath home with two living spaces. Main level houses 3 bedrooms, and a dining room with premium laminate flooring. The finished basement or recreation room has lots of space to stretch out with a fourth nice sized bedroom and second bath. Other features include sprinkler system, large backyard with patio, newer dual pane windows, exterior paint, and hot water heater. Convenient location with no HOA.||0|0||-104.739538|40.426501|2|Jul 28 2026 08:18PM|05/14/2026||||Cash,Conventional,FHA,VA|Private Owner|
1065696|1|Active|430000|||4318|W|6th|St||Greeley|Greeley|80634|Westmoor Acres 1st Fg|Weld|10|2|3|3|Tri-Level||Attached|2|Shawsheen|Franklin|Northridge|Sears Real Estate|9703307700|Bonnie Martin|9705760502|1SEAR|8|R1853486|1978|0|2093|1541|1541|437|552|552|552|Unfinished Basement|Eat-in Kitchen,Separate Dining Room,Open Floor Plan,Workshop,Washer/Dryer Hookups,Wood Floors,Kitchen Island|Family/Recreation Room Fireplace|Forced Air|3/4 Primary Bath||0.18|7747|RES||1677|2025|Welcome to this beautifully maintained 3-bedroom, 3-bath home in the Westmoor Acres neighborhood! Conveniently located near Shawsheen elementary school and Epple Park, this home offers the perfect blend of quality, comfort, and location. The moment you step inside, the spectacular Brazilian cherry hardwood floors make a lasting impression. Rich in color and elegance, they flow throughout the main living areas, creating warmth and character that's hard to find. The updated kitchen features beautiful granite countertops, rebuilt cabinetry, a breakfast bar, and a separate dining area, making it both functional and inviting for everyday living or entertaining. The family room centers around a cozy wood-burning fireplace, creating the perfect place to relax on cool Colorado evenings. Step outside to a backyard that's truly a gardener's paradise. Beautiful flower beds, a dedicated potting area, charming sitting spaces, and a covered patio create a private outdoor retreat where you can unwind, entertain, or simply enjoy the peaceful surroundings. The unfinished basement offers abundant storage or the opportunity to finish it to suit your lifestyle. Lovingly cared for and exceptionally clean, this home showcases pride of ownership at every turn. If you've been searching for a home with distinctive character, beautiful finishes, and an incredible outdoor setting in one of Greeley's most established neighborhoods, this Westmoor Acres gem is one you won't want to miss.||1|1||-104.749268|40.427349|1|Aug 10 2026 02:54PM|08/04/2026||||Cash,Conventional,FHA,VA|Private Owner|
